n,p,k,temperature,humidity,ph,rainfall,npk_total,n_to_p_ratio,n_to_k_ratio,p_to_k_ratio,npk_balance,moisture_index,gdd_proxy,is_low_rainfall,is_high_rainfall,is_very_high_rainfall,is_cool,is_hot,is_very_hot,ph_deviation,is_acidic,is_alkaline,is_very_acidic,is_very_alkaline,ph_deviation_squared,ph_n_interaction,ph_p_interaction,annual_rainfall,yield,label
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,91,0.5789473684210527,0.7096774193548387,1.2258064516129032,0.5494505313367957,52.301466791120504,16.731738202453272,1,0,0,0,1,0,0.6788939639999985,1,0,0,0,0.4608970143556312,128.06433279200004,221.20202936800007,1718.1297051428573,7.555392696430939,mango
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,71,1.2222222222222223,0.7096774193548387,0.5806451612903226,0.6197182836738754,43.32870076798808,14.747884434372386,1,0,0,0,1,0,0.5439729409999998,1,0,0,0,0.29590656054018927,131.032595298,107.208487062,1718.1297051428573,7.555392696430939,mango
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,79,1.2173913043478262,1.0,0.8214285714285714,0.2531645473481818,48.13819676598467,15.038620022039332,1,0,0,0,1,0,0.8239674189999997,1,0,0,0,0.6789223075735211,158.928912268,130.548749363,1718.1297051428573,7.555392696430939,mango
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,65,0.22580645161290322,0.25925925925925924,1.1481481481481481,1.3538460913609494,45.05811913007733,14.910299480864412,1,0,0,0,1,0,0.024114355000000032,0,0,0,0,0.0005815021170660265,45.668800485,202.247545005,1718.1297051428573,7.555392696430939,mango
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,89,0.8529411764705882,1.1153846153846154,1.3076923076923077,0.292134821613433,48.569348647051775,18.428767576472126,1,0,0,0,1,1,0.22604632399999947,1,0,0,0,0.05109694059391273,181.94465660400002,213.31442498400003,1718.1297051428573,7.555392696430939,mango
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,78,0.21621621621621623,0.24242424242424243,1.121212121212121,1.3846153313609488,53.56452359976673,15.432821693485959,1,0,0,0,1,0,0.3718322429999992,1,0,0,0,0.13825921693441043,49.02534205600001,226.74220700900003,1718.1297051428573,7.555392696430939,mango
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,82,2.4375,1.4444444444444444,0.5925925925925926,0.853658505353957,48.470119643140436,18.816336905439773,1,0,0,0,1,1,1.5650352349999999,1,0,1,0,2.449335286791505,192.46362583500002,78.95943624,1718.1297051428573,7.555392696430939,mango
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,89,1.6666666666666667,1.6,0.96,0.6966291900012632,48.36954755633411,14.479368914032197,1,0,0,0,1,0,1.0549915839999997,1,0,1,0,1.1130072423108284,217.80033664,130.680201984,1718.1297051428573,7.555392696430939,mango
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,83,0.5,0.7307692307692307,1.4615384615384615,0.7469879248076654,45.44872211303592,15.357915505763378,1,0,0,0,1,0,1.974277667,1,0,1,0,3.8977723064149625,85.988724327,171.977448654,1718.1297051428573,7.555392696430939,mango
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,72,1.0,0.7,0.7,0.4999999791666675,51.812899626205926,14.241284044538874,1,0,0,0,0,0,1.096091672000001,1,0,1,0,1.2014169534277577,113.48207488799999,113.48207488799999,1718.1297051428573,7.555392696430939,mango
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,73,1.2222222222222223,0.6666666666666666,0.5454545454545454,0.7123287378495039,49.29213350479017,15.960711396067246,1,0,0,0,1,0,0.12162354500000028,0,0,0,0,0.014792286698367092,145.67571799,119.18922381,1718.1297051428573,7.555392696430939,mango
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,81,1.55,1.0333333333333334,0.6666666666666666,0.5185184993141296,49.63176625106375,17.380213535646035,1,0,0,0,1,1,0.2925041850000003,1,0,0,0,0.0855586982425144,192.432370265,124.1499163,1718.1297051428573,7.555392696430939,mango
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,75,0.6923076923076923,0.5806451612903226,0.8387096774193549,0.5599999776000009,43.50040016418643,15.571605011206184,1,0,0,0,1,1,1.0815247429999992,1,0,1,0,1.1696957697212145,97.532554626,140.880356682,1718.1297051428573,7.555392696430939,mango
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,349,0.18461538461538463,0.12307692307692308,0.6666666666666666,1.5873925364980588,54.735057511219864,24.45983793517866,1,0,0,0,1,0,0.3876943329999998,1,0,0,0,0.15030689584031473,146.695336008,794.59973671,1718.1297051428573,7.555392696430939,grapes
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,357,0.288,0.1836734693877551,0.6377551020408163,1.3949579714709415,53.911904583141656,30.21969067172361,1,0,0,0,1,1,0.34473896999999987,1,0,0,0,0.1188449574366608,221.58939708,769.4076287500001,1718.1297051428573,7.555392696430939,grapes
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,351,0.183206106870229,0.12244897959183673,0.6683673469387755,1.589743576156038,54.72184316353626,18.451223554744306,1,0,0,0,0,0,0.767546362,1,0,0,0,0.5891274178194351,137.578887312,750.951426578,1718.1297051428573,7.555392696430939,grapes
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,323,0.016260162601626018,0.010101010101010102,0.6212121212121212,1.9628482789828332,57.87563048226339,32.59536428774948,1,0,0,0,1,1,0.2469654659999998,1,0,0,0,0.060991941396597055,12.506069068,769.123247682,1718.1297051428573,7.555392696430939,grapes
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,372,0.25,0.17766497461928935,0.7106598984771574,1.4354838593912593,55.24787708252281,13.882192532525323,1,0,0,1,0,0,0.3938094429999994,1,0,0,0,0.1550858773959698,213.71666949500002,854.8666779800001,1718.1297051428573,7.555392696430939,grapes
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,328,0.09016393442622951,0.05641025641025641,0.6256410256410256,1.7987804713526179,58.18950507588586,10.146764115497884,1,0,0,1,0,0,0.8527976050000001,1,0,0,0,0.7272637550937362,62.119226345,688.95869219,1718.1297051428573,7.555392696430939,grapes
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,352,0.19230769230769232,0.12690355329949238,0.6598984771573604,1.5738636229500262,61.944219266486506,32.83270095409643,1,0,0,0,1,1,0.9451680229999999,1,0,0,0,0.8933425917017284,138.870799425,722.12815701,1718.1297051428573,7.555392696430939,grapes
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,355,0.15942028985507245,0.11282051282051282,0.7076923076923077,1.6281690003253326,60.989623564519036,23.246139607600142,1,0,0,0,0,0,0.2918031189999999,1,0,0,0,0.0851490602581281,136.580331382,856.731169578,1718.1297051428573,7.555392696430939,grapes
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,347,0.22950819672131148,0.14213197969543148,0.6192893401015228,1.5158501309868864,57.63439534694941,16.45873690579301,1,0,0,0,0,0,0.6434246650000004,1,0,0,0,0.41399529953036274,163.98410937999998,714.5021908699999,1718.1297051428573,7.555392696430939,grapes
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,367,0.2878787878787879,0.19289340101522842,0.6700507614213198,1.3787465827350418,54.57649596036129,16.651618493343474,1,0,0,0,0,0,0.568898184,1,0,0,0,0.3236451437584979,225.381869008,782.905439712,1718.1297051428573,7.555392696430939,grapes
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,367,0.2706766917293233,0.18181818181818182,0.6717171717171717,1.4114441301516831,58.09376083379293,21.43208739985428,1,0,0,0,0,0,0.27135459999999956,1,0,0,0,0.07363331894115976,224.2312344,828.4098382000001,1718.1297051428573,7.555392696430939,grapes
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,339,0.12,0.07537688442211055,0.628140703517588,1.7345132589866084,56.193905723708625,14.844096631363051,1,0,0,0,0,0,0.9307696810000001,1,0,0,0,0.866332199068842,83.538454785,696.153789875,1718.1297051428573,7.555392696430939,grapes
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,328,0.03968253968253968,0.025380710659898477,0.6395939086294417,1.9085365679097268,54.494648743766525,10.394724892539152,1,0,0,1,0,0,0.08249917100000026,1,0,0,0,0.006806113215687284,32.087504145,808.605104454,1718.1297051428573,7.555392696430939,grapes
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,350,0.25,0.15,0.6,1.4857142729795918,54.037692751617875,31.304139210975745,1,0,0,0,1,1,0.26509574700000016,1,0,0,0,0.0702757550774881,187.04712759,748.18851036,1718.1297051428573,7.555392696430939,grapes
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,362,0.1619718309859155,0.116751269035533,0.7208121827411168,1.6187845169713988,56.85876460532539,32.04865083831313,1,0,0,0,1,1,0.49942627500000025,1,0,0,0,0.24942660416037588,138.013195675,852.0814689499999,1718.1297051428573,7.555392696430939,grapes
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,369,0.2302158273381295,0.16161616161616163,0.702020202020202,1.479674784718091,55.00718296199619,29.67226962058679,1,0,0,0,1,1,0.1418131520000001,1,0,0,0,0.020110970080175136,203.461979136,883.787971872,1718.1297051428573,7.555392696430939,grapes
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,358,0.14084507042253522,0.10204081632653061,0.7244897959183674,1.664804455322868,54.96662514422856,8.720793764651852,1,0,0,1,0,0,0.2923992170000007,1,0,0,0,0.0854973021022135,124.15201565999999,881.4793111859999,1718.1297051428573,7.555392696430939,grapes
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,336,0.022388059701492536,0.01507537688442211,0.6733668341708543,1.946428554049745,57.79263776272685,16.495184331469854,1,0,0,0,0,0,0.6828224699999996,1,0,0,0,0.4662465255369004,17.45153259,779.50178902,1718.1297051428573,7.555392696430939,grapes
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,343,0.10687022900763359,0.0707070707070707,0.6616161616161617,1.7551020254655803,56.96447185034571,28.06549414214696,1,0,0,0,1,1,0.937209051,1,0,0,0,0.8783608052763205,77.879073286,728.725614319,1718.1297051428573,7.555392696430939,grapes
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,340,0.08333333333333333,0.05583756345177665,0.6700507614213198,1.8058823370069208,60.443926843236675,12.990634378464485,1,0,0,1,0,0,0.7656829929999995,1,0,0,0,0.5862704457694373,63.07748707700001,756.929844924,1718.1297051428573,7.555392696430939,grapes
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,332,0.0,0.0,0.7025641025641025,1.9999999819277108,52.439571481905354,17.990479250949203,1,0,0,0,0,0,0.17050016799999934,1,0,0,0,0.029070307288028,0.0,867.1414769840001,1718.1297051428573,7.555392696430939,grapes
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,342,0.15447154471544716,0.095,0.615,1.6666666520467839,53.243773835953796,28.168618922421942,1,0,0,0,1,1,0.33298646799999965,1,0,0,0,0.11087998787111479,117.173257108,758.542664436,1718.1297051428573,7.555392696430939,grapes
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,364,0.22794117647058823,0.15736040609137056,0.6903553299492385,1.4890109767389208,59.52985340739832,25.927501858912446,1,0,0,0,1,0,0.8462239420000008,1,0,0,0,0.7160949600140207,175.26705779799997,768.9135438879999,1718.1297051428573,7.555392696430939,grapes
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,338,0.029850746268656716,0.02,0.67,1.9289940657189875,59.375221756500494,23.135921617431105,1,0,0,0,1,0,0.6597437279999996,1,0,0,0,0.43526178663533743,23.361025088,782.594340448,1718.1297051428573,7.555392696430939,grapes
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,331,0.06299212598425197,0.04081632653061224,0.6479591836734694,1.8549848774472673,59.015320486754,22.479159781108486,1,0,0,0,0,0,0.6666978349999999,1,0,0,0,0.4444860031936871,46.66641732,740.829374955,1718.1297051428573,7.555392696430939,grapes
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,336,0.06015037593984962,0.041025641025641026,0.6820512820512821,1.8571428405612247,57.73436675704405,16.573011972975124,1,0,0,0,0,0,0.04392041499999966,1,0,0,0,0.0019290028537721948,51.64863668,858.658584805,1718.1297051428573,7.555392696430939,grapes
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,346,0.05755395683453238,0.04020100502512563,0.6984924623115578,1.8612716601623847,53.92598863749705,23.947860689950343,1,0,0,0,1,0,0.16357333299999954,1,0,0,0,0.02675623526872874,50.691413336000004,880.763306713,1718.1297051428573,7.555392696430939,grapes
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,375,0.2857142857142857,0.20512820512820512,0.717948717948718,1.35999998912,57.66552715714478,12.057637816434397,1,0,0,1,0,0,0.2056043239999985,1,0,0,0,0.04227313804749636,251.77582704000005,881.2153946400002,1718.1297051428573,7.555392696430939,grapes
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,334,0.15833333333333333,0.09743589743589744,0.6153846153846154,1.6586826198321922,59.67111770073212,15.201542616791837,1,0,0,0,0,0,0.5684615529999997,1,0,0,0,0.3231485372391714,112.699230493,711.7846136400001,1718.1297051428573,7.555392696430939,grapes
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,348,0.125,0.08717948717948718,0.6974358974358974,1.7068965370095126,53.78318259032848,33.62951737001789,1,0,0,0,1,1,0.11021671700000013,1,0,0,0,0.012147724706258118,108.626315811,869.010526488,1718.1297051428573,7.555392696430939,grapes
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,358,0.24615384615384617,0.16326530612244897,0.6632653061224489,1.4636871385724544,60.1495894744313,33.03633355964463,1,0,0,0,1,1,0.12704045799999975,1,0,0,0,0.0161392779688497,203.934705344,828.48474046,1718.1297051428573,7.555392696430939,grapes
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,350,0.10714285714285714,0.07692307692307693,0.717948717948718,1.7428571279183673,54.970645467859676,11.098582666569417,1,0,0,1,0,0,0.8005471799999997,1,0,0,0,0.6408757874059519,85.4917923,797.9233948000001,1718.1297051428573,7.555392696430939,grapes
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,367,0.29545454545454547,0.1989795918367347,0.673469387755102,1.3623978090267213,61.394176899626025,29.856305217076788,1,0,0,0,1,1,0.7214055970000004,1,0,0,0,0.520426035382927,225.36518171699998,762.774461196,1718.1297051428573,7.555392696430939,grapes
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,360,0.3305785123966942,0.20100502512562815,0.6080402010050251,1.3333333222222223,53.5335570640132,21.21726855683238,1,0,0,0,0,0,0.18441368700000016,1,0,0,0,0.03400840795293403,252.62345252,764.1859438729999,1718.1297051428573,7.555392696430939,grapes
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,352,0.2644628099173554,0.16080402010050251,0.6080402010050251,1.4545454421487607,60.19344836016669,31.99035156403299,1,0,0,0,1,1,0.370187284,1,0,0,0,0.13703862523529667,196.154006912,741.707338636,1718.1297051428573,7.555392696430939,grapes
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,324,0.06666666666666667,0.04081632653061224,0.6122448979591837,1.8518518347050756,57.714789300952845,19.89456617150384,1,0,0,0,0,0,0.4463374560000002,1,0,0,0,0.1992171246285521,48.429300352,726.4395052799999,1718.1297051428573,7.555392696430939,grapes
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,369,0.25925925925925924,0.17587939698492464,0.678391959798995,1.4308942973098024,55.89832422270105,17.53936955880771,1,0,0,0,0,0,0.09928025399999996,1,0,0,0,0.009856568834304507,224.02519111,864.09716571,1718.1297051428573,7.555392696430939,grapes
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,360,0.1103448275862069,0.08040201005025126,0.7286432160804021,1.733333318888889,55.97998248107961,21.73982030613104,1,0,0,0,0,0,0.546033639,1,0,0,0,0.29815273491958233,95.263461776,863.325122345,1718.1297051428573,7.555392696430939,grapes
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,349,0.1937984496124031,0.1282051282051282,0.6615384615384615,1.570200559568477,58.748918901683425,14.601067345078073,1,0,0,1,0,0,0.7227285079999994,1,0,0,0,0.5223364962759053,144.43178730000002,745.268022468,1718.1297051428573,7.555392696430939,grapes
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,333,0.007575757575757576,0.005,0.66,1.9819819641262886,55.21879448553952,13.501850757560701,1,0,0,1,0,0,0.8792543620000002,1,0,0,0,0.7730882330960274,5.620745638,741.9384242159999,1718.1297051428573,7.555392696430939,grapes
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,334,0.046875,0.03,0.64,1.8922155518663277,58.06715054340339,21.43983100149285,1,0,0,0,0,0,0.6612516890000002,1,0,0,0,0.437253796205353,35.032489866,747.359783808,1718.1297051428573,7.555392696430939,grapes
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,344,0.04316546762589928,0.03015075376884422,0.6984924623115578,1.8953488206800972,60.488823637435864,20.955308118060664,1,0,0,0,0,0,0.2090015799999998,1,0,0,0,0.043681660442496315,37.74599052,874.44878038,1718.1297051428573,7.555392696430939,grapes
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,347,0.23770491803278687,0.14795918367346939,0.6224489795918368,1.498559064853956,59.29954198799138,34.04383228206445,1,0,0,0,1,1,0.8616715189999997,1,0,0,0,0.7424778066557669,163.511525949,687.8760746820001,1718.1297051428573,7.555392696430939,grapes
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,378,0.2569444444444444,0.18781725888324874,0.7309644670050761,1.4126984014865207,53.61021133928954,9.042417053557637,1,0,0,1,0,0,0.08444404399999961,1,0,0,0,0.00713079656707387,237.37557037200003,923.840057664,1718.1297051428573,7.555392696430939,grapes
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,355,0.31666666666666665,0.19289340101522842,0.6091370558375635,1.3577464673993258,61.19055499642129,14.552086131284534,1,0,0,1,0,0,0.17627742799999968,1,0,0,0,0.03107373162229507,240.301457736,758.8467086400001,1718.1297051428573,7.555392696430939,grapes
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,377,0.2695035460992908,0.1919191919191919,0.7121212121212122,1.3952254530883914,56.8052949016306,10.48342972291015,1,0,0,1,0,0,0.742990035,1,0,0,0,0.5520341921093013,218.76637867,811.7384050649999,1718.1297051428573,7.555392696430939,grapes
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,367,0.2318840579710145,0.16243654822335024,0.700507614213198,1.4768392249849658,56.06062433559808,7.698185669191618,1,0,0,1,0,0,0.5912756629999993,1,0,0,0,0.3496069096560888,189.07917878400002,815.4039585060001,1718.1297051428573,7.555392696430939,grapes
